names	lfc	padj
COL12A1	4.5673876	1.869842891707374e-71
NT5E	4.5505915	4.495746228242258e-68
L1TD1	4.5479255	1.8508941239185616e-67
DOCK10	4.54013	1.06059317884246e-69
KIAA1755	4.5379124	4.641169588050553e-69
LINC00309	4.5338893	1.128806107162499e-67
TRIM38	4.5303726	1.905751248820789e-70
FGF10	4.5188317	3.907048994544355e-70
IGF1	4.5131927	3.401003524445541e-70
LOX	4.50928	1.0639939388845026e-69
ACP5	4.5016193	5.228130126955148e-70
ABCA4	4.499679	5.3487795973092e-71
ETS1	4.4886274	4.784564849649104e-67
MAP3K7CL	4.4800644	9.085853514557838e-66
ARHGDIB	4.4588456	6.767674336017026e-69
IFITM3	4.4551463	2.4657736227827193e-69
DDR2	4.443747	9.056693622095268e-71
KANK2	4.4391985	1.0595830099883126e-71
TGFB1I1	4.4219136	3.383979113468062e-70
OSR2	4.4208393	2.977197511297553e-70
COL16A1	4.4008985	5.401382485029684e-69
LINC01137	4.3785324	1.68495648314479e-70
NID1	4.3755684	3.959608235925997e-70
RBMS3	4.3725805	1.2667268617232195e-67
APELA	4.3700337	4.115687545427978e-67
IL16	4.3685813	1.1511200092318849e-68
BMP4	4.3631463	1.8684313255385776e-68
MFSD7	4.358723	6.142706713054105e-72
ECM1	4.353377	6.6337084877160845e-68
HAS2-AS1	4.353161	5.401382485029684e-69
CSPG4	4.348838	8.073462718562975e-70
CPA4	4.3415847	2.1503386304044935e-70
KAZALD1	4.3362007	1.769222437384657e-69
LAMB1	4.330355	3.466534255033647e-68
SNAI2	4.3201556	4.060766393663423e-69
MMP2	4.2995524	1.4909878325334352e-70
ELOVL3	4.292079	1.853732386911403e-70
SAMD4A	4.278454	1.1715292003727637e-69
VAMP5	4.2721195	6.007946131496168e-70
SNAI1	4.270176	3.1154327966841297e-71
RIPK4	4.2649765	1.4405188677347575e-70
RERG	4.264536	7.814068259155701e-69
KCNK15	4.252712	2.0940453771132258e-69
ALX3	4.2389493	3.999290992497158e-67
FBLN2	4.230898	9.137376718923002e-71
NKD1	4.2254295	6.234520042296132e-72
PDGFRL	4.2077684	3.288839733964985e-69
RCN3	4.199146	1.0595830099883126e-71
CRISPLD2	4.1937256	1.2583638835886222e-70
FST	4.172136	1.5091000459581835e-66
KCNE5	4.1692038	1.1225559515657866e-71
KLF2	4.166264	8.225434360267167e-71
HOXD9	4.1537056	5.053026895215211e-67
KCNMB1	4.14958	2.6942267498683405e-71
MXRA5	4.136577	6.020525483274527e-67
RP11-295M3.4	4.1245527	1.9217939467214067e-70
OLFML1	4.119522	7.842505477377863e-71
STC1	4.1172695	4.057732526657841e-69
NR3C1	4.0990386	9.637114774562737e-70
CGNL1	4.0752187	2.898000461887412e-69
C3orf52	4.0706444	4.174955274281859e-69
SPX	4.0667377	3.619830771378268e-69
ANXA6	4.0470643	8.847839062017806e-71
IGFBP4	4.03529	1.5330348482057844e-71
TMBIM1	4.014902	1.467460873127571e-70
FRMD6	4.012523	4.957731969012828e-71
TGFB1	4.0097656	5.1187211712164156e-67
HRH2	4.0075097	6.664521642321029e-72
FAM110C	4.006238	5.784368390819884e-69
GPNMB	4.0049863	1.5058248599048577e-65
COL4A1	4.000719	1.184460265978099e-69
EOGT	3.9995418	1.2555789556371715e-70
PAMR1	3.9988174	1.6194465604840386e-64
ICAM2	3.9949589	8.726323477883617e-72
PIEZO1	3.9936225	1.3375878831815859e-70
MYLIP	3.9895017	5.058274605099598e-69
TNS2	3.985749	5.307071993594067e-68
RGS5	3.9833162	8.726323477883617e-72
AEBP1	3.978103	5.021097512081916e-71
ALDH1A2	3.97147	7.536255627416093e-67
PLVAP	3.964995	1.688405156769974e-62
ANGPTL4	3.9567134	1.373222136072731e-69
RCSD1	3.9474454	3.924115431832177e-71
APOL1	3.9393234	1.6456789402602702e-71
MSX1	3.9382327	1.1364686985844719e-67
APOE	3.9369445	5.010643468298471e-66
PPARG	3.934568	1.6562652307957864e-70
FOXS1	3.9274595	4.030438034983927e-63
FAM179A	3.9273307	9.231665399486275e-71
RP11-676J12.4	3.927226	2.55886961961858e-71
PHLDB2	3.9121082	1.7206830592868285e-68
HMCN1	3.9083066	7.716248933154159e-68
CACNA1G	3.8950925	1.178649160483016e-68
COL26A1	3.8935647	6.142706713054105e-72
WFDC1	3.8929248	8.427628571245766e-68
AHNAK	3.8817527	6.169793620190572e-69
TCIRG1	3.880298	1.0695245314899917e-67
CCDC80	3.8759365	6.679642095632278e-70
PHEX	3.8729827	2.032363055319223e-67
EMP1	3.8701062	1.467460873127571e-70
RP1-142L7.5	3.8689435	6.899077119841717e-68
PCDH18	3.8645782	2.2559998573132473e-69
GPSM3	3.8642104	1.0230393555719877e-69
SP100	3.8609033	1.0632977766504444e-68
EVA1A	3.8557646	2.2761251948769936e-68
CHSY3	3.8547893	9.391100248496911e-69
BIRC3	3.843876	7.31909239239791e-68
ITGA11	3.8408215	2.6637144726332672e-70
SNHG18	3.8280487	1.1198906214864562e-67
ARSJ	3.8233194	1.4347226891875051e-67
KDELR3	3.8141413	8.447789437544136e-71
CTC-360G5.9	3.8094754	1.5511536849557503e-69
ST8SIA5	3.8081763	3.8858830602923354e-67
MIR100HG	3.8071406	2.205666109660421e-66
PLXND1	3.7807937	6.23728364083679e-71
ZFP36	3.7683294	6.77544330436265e-69
FAM174B	3.7657692	5.072092657535204e-71
SEMA5A	3.7650306	2.6272103060675318e-64
PID1	3.7632513	6.241303183870251e-65
CTD-2334D19.1	3.760683	9.604262240273156e-61
ITGA4	3.7572048	3.2099118411361017e-65
NGFR	3.752292	1.3937942794337094e-67
SLC4A11	3.7466722	2.9815587405373435e-71
UBASH3B	3.7185822	2.9012531573689074e-66
FOXO1	3.7165985	1.2838013242641334e-67
TFPI2	3.7161326	5.905626239175599e-68
GNA14	3.714607	1.3158783936996351e-69
RAPGEF3	3.7069225	2.445144176783848e-64
TFEB	3.7058272	1.8448144098640144e-69
COL25A1	3.688511	2.5123176163985376e-68
C1orf95	3.684893	5.291392534383475e-66
RHOJ	3.6831405	1.231055734773719e-66
RGL3	3.6689575	1.2762123669995668e-69
MMP14	3.6617095	1.002404091469464e-69
FHL2	3.6402967	8.502292229160806e-72
RUNX2	3.6290085	2.3845825073651006e-66
RP11-958F21.1	3.625757	4.601650945420471e-65
TMEM133	3.6185586	6.541649073609852e-69
LTBR	3.614095	2.8111069004846896e-64
RP11-369E15.3	3.6118486	9.665803364002545e-61
TANC1	3.601794	1.243073514415145e-70
CTD-2583P5.3	3.6007211	2.762166472368314e-63
CDK15	3.5919788	2.697129600011384e-66
ZCCHC24	3.5892828	3.7002289828871406e-68
RP11-253A20.1	3.5866203	2.7781180800197352e-55
SERPINH1	3.5851517	3.7007266543881405e-66
IER3	3.5439115	4.8666864206476266e-67
IFITM1	3.540466	4.708169189697517e-64
RP3-508I15.18	3.5361824	1.6811948817522926e-65
ABHD12B	3.5330455	3.384524483146812e-66
GXYLT2	3.5287821	5.300904284529414e-70
WNT11	3.526563	1.2208594996966482e-66
FSTL1	3.5199	2.1503386304044935e-70
RARB	3.5158033	1.5264629834471208e-69
RP11-803D5.4	3.5145698	1.3570892200517042e-68
AC024560.2	3.5071447	1.4976947595369444e-67
RP11-154H23.4	3.4954717	7.798505571405922e-72
HOXD3	3.4953394	7.280057656563901e-64
FHL3	3.4801495	9.806216586498557e-72
TNC	3.4746575	4.6798000624471405e-61
COL13A1	3.46922	2.824631976756329e-66
ACTN3	3.468627	7.434765550473466e-68
NOV	3.46761	4.556408185854554e-65
OAS3	3.4668467	2.045609901462896e-51
RP6-91H8.3	3.4664042	8.235082565996466e-61
C9orf47	3.4617798	6.097019052882012e-70
RP3-512E2.2	3.4583843	2.017082876981782e-57
LRRN4CL	3.4521098	1.7752209530632697e-66
RP11-77H9.5	3.448679	2.427801188172987e-70
PLA2G4A	3.4463215	1.5139756308800934e-68
A2M	3.4420776	7.4572210423319805e-65
SECTM1	3.4398448	3.166645142157289e-61
CSRNP1	3.4361403	1.3698250985106946e-68
MYL9	3.4226367	5.75532106516336e-67
MYH15	3.4207318	3.865408828705519e-64
HOXB7	3.4046884	2.846138678728974e-37
LINC01597	3.4045599	7.885333327049067e-71
HCG25	3.404128	9.512334205100321e-70
LINC00907	3.393006	9.246065573597127e-66
AC007620.3	3.3920667	8.214359503807337e-67
IFITM2	3.3917105	6.097019052882012e-70
CLMP	3.3746002	1.6351569990278052e-59
EPB41L4B	3.3580873	1.5321030001429212e-68
MEOX1	3.348338	5.19665590359938e-69
CCDC3	3.3426976	1.2403701804960417e-63
ARHGAP42	3.3243854	1.3958273276758663e-66
FABP1	3.313689	3.093485435044208e-64
APCDD1	3.3115454	1.1583207372342265e-70
PXDC1	3.311167	3.781690777295047e-68
AGAP5	3.3072224	1.665423235897732e-67
RRBP1	3.3061469	3.1726255426218377e-71
TFPI	3.3011732	6.242439439663851e-65
FBN1	3.293295	1.4909878325334352e-70
SERPINB9	3.2910163	3.2548945792216885e-62
DLX2	3.289179	6.591701589037377e-65
TBX1	3.2870595	1.8753816176089078e-64
DLX1	3.2866592	1.0946264416638353e-64
OTOGL	3.286267	1.705110949829317e-64
AIF1	3.2794275	6.731202115278908e-65
FAM46A	3.2781703	7.331913959932217e-65
MFAP4	3.2750897	2.952734205260718e-58
RP11-1006G14.1	3.2749364	5.379774186133478e-60
DDN	3.2723963	2.605037455240683e-67
PLEKHA2	3.2720377	5.49674573786764e-65
SEC24D	3.2708216	2.7772455272770493e-70
LAMA1	3.2695925	3.28528941216445e-69
TBC1D8B	3.2694147	2.4203192650973806e-62
AC078941.1	3.2537925	1.6655315526121446e-55
IFI27	3.2529266	3.7306537615271646e-59
PALM2	3.2452383	1.828600418675103e-66
SLC17A9	3.2421057	1.3940819690195839e-59
SEMA3E	3.2386968	4.849361358613349e-60
AC097721.2	3.2323906	2.3460257853849365e-70
IRX3	3.2277179	1.770504755420828e-54
RGL1	3.224926	1.477779047705225e-70
RAB3IL1	3.213195	4.7790439818961614e-63
RP11-57H12.3	3.2116199	1.7085219395347572e-66
AC002454.1	3.2109802	1.119225168182682e-62
IL17RA	3.2056756	4.0491470574984194e-69
GSDMD	3.203653	3.419614646191006e-58
CDH1	3.2000437	2.4663165551798075e-64
MMP16	3.19726	3.2815125603826327e-69
CDC42EP1	3.1906607	2.025330180489431e-66
TPM2	3.1870353	9.137376718923002e-71
RHOD	3.179674	1.7009710511430075e-68
CD302	3.1776252	1.8483172829419477e-67
DENND2C	3.1760533	8.908122328804117e-70
CD40	3.173548	1.1388251233259641e-70
HTR2B	3.1727052	1.0198414574643496e-61
RP5-965G21.4	3.1716137	9.075662610080237e-67
BLNK	3.1566463	3.689978102909172e-71
DLC1	3.1563942	1.5285248560182103e-61
OSR1	3.1542053	5.052595458060469e-68
AHRR	3.1505108	3.348373191630737e-67
LOXL2	3.1442294	5.021097512081916e-71
TNFSF12	3.1282043	8.054233763296404e-67
LAYN	3.1281428	9.391100248496911e-69
RRAS	3.121557	8.924959894751512e-62
NINJ2	3.1203356	2.6624467263942903e-57
CTD-3252C9.4	3.115705	2.3496969029411838e-66
HCAR1	3.1154869	8.847113400110377e-67
PTN	3.1152403	3.2983979512231324e-53
AFAP1L2	3.113363	1.0092483650346678e-63
CT83	3.1108606	4.984712655838238e-59
NQO1	3.1093059	7.781533850255806e-63
LAMC1	3.1091504	4.694325743496835e-68
RAB34	3.1055727	3.2483437268929846e-71
RP11-43F13.4	3.1021564	6.476683263880183e-69
TXNDC5	3.1020508	4.7091332474073405e-63
VCAN-AS1	3.1014988	3.1895960413958885e-59
LRCOL1	3.09413	1.3818058819532944e-66
KIAA1614	3.0937576	6.414924764795392e-69
TMEM71	3.0902994	5.911520170538336e-64
CD79B	3.0835295	5.187778485020156e-66
VAMP8	3.0822034	4.71137070042795e-67
GPAT2	3.0799406	2.8610111192196144e-61
LENEP	3.077127	9.72665177638222e-59
PLS3	3.0719588	2.9256426586572513e-64
SP5	3.067688	1.1626221489634608e-63
MAN1A1	3.0617313	6.37799137926359e-69
ETS2	3.0588264	8.188040136502982e-66
MLANA	3.0582888	2.563960756785707e-44
SLC7A8	3.0581584	2.35119113879576e-63
FMNL3	3.0574534	5.964641229913613e-68
DSE	3.0552783	4.293122761534937e-71
TMC6	3.050826	2.5760549531548326e-65
MR1	3.029698	9.473907720368372e-52
ITGA8	3.0264606	3.6130955568116987e-65
ECE1	3.0246913	6.821913052352765e-69
ARHGAP28	3.02118	2.4415362139275195e-67
CD44	3.0203168	3.877400867505311e-65
ITIH5	3.0194366	1.375113972293013e-69
CAPN6	3.0186334	1.4594077830737633e-59
ANXA3	3.0150144	6.955085533151294e-64
FRZB	3.0145617	1.3186784678144836e-61
NPR3	3.0133648	1.8585058116384952e-62
INHBA	3.0120502	1.592486750182884e-60
RP11-122K13.12	3.0003383	3.010307171778081e-51
GBGT1	2.9931304	9.902747702109975e-61
TNFAIP6	2.9907584	7.901526000346195e-63
CACNA2D3	2.9828038	1.4478589391738075e-61
PPIC	2.9800613	2.0789600623300917e-58
RP11-123K3.9	2.9726887	2.7443336795094224e-65
HAPLN3	2.9681392	2.352252051925745e-68
NTF4	2.966649	1.917706460603583e-60
EPS8	2.9646416	1.1575543098603847e-65
AC010761.6	2.9577518	5.291392534383475e-66
GPR160	2.9568102	2.761942298887838e-68
RP11-152H18.3	2.956551	2.4928835108603452e-55
RP11-704J17.5	2.9565284	2.2777302223078727e-60
EGFLAM	2.951853	1.4852042610676133e-64
LINC00976	2.9470973	3.1161780292286805e-64
NPTX1	2.9465764	7.045802711962976e-50
ZNF469	2.938029	3.515388322873229e-54
BMP5	2.9349544	6.450719696806817e-60
CALD1	2.9280283	8.726323477883617e-72
MCOLN2	2.9276047	1.8241060801398313e-70
ICAM3	2.9227498	3.9852922363249927e-69
DHH	2.9175344	5.15186123066647e-63
KIF26B	2.9173176	3.8369315481203505e-59
TPM4	2.9163084	3.1154327966841297e-71
CTC-526N19.1	2.9136848	6.220403595888045e-59
MCTP1	2.9115098	4.644068599767058e-58
MIR193BHG	2.9109538	2.5333635065266073e-68
ELF4	2.9105425	3.45366601250669e-63
ELK3	2.8927023	2.4413087386883257e-66
ADD3	2.891637	4.281309888482052e-65
TNS1	2.891265	4.190972712562488e-67
CDH11	2.8810086	2.5776217392925624e-63
EMILIN3	2.8787417	1.9356861620612545e-63
MDK	2.8728087	1.7838252506192846e-65
PQLC3	2.8726313	5.166020766883348e-63
ADORA2B	2.8718083	1.3236343257565294e-64
TIMP3	2.8694496	6.955233410932266e-63
VASN	2.8688717	3.4099150661467905e-63
AC007285.6	2.8672624	1.2003393822073164e-63
LINC00871	2.865888	1.4109719515200211e-64
RP11-676J12.9	2.8625722	4.48031824568669e-67
OR2A1-AS1	2.856879	2.2833268001190807e-70
SLC12A4	2.8564768	8.755968485605308e-68
RP11-381O7.3	2.852499	1.5337055131574225e-63
AP001469.5	2.8517742	5.013060670809033e-61
MIR503HG	2.848949	1.9392321823721295e-60
CACNA1D	2.8410988	7.88009262599753e-55
ARHGEF3	2.839583	5.861073416574682e-62
LIMA1	2.834491	1.5075658379153514e-70
NOXRED1	2.8328843	3.819046134591692e-49
FBLN1	2.8254921	6.414924764795392e-69
SMCO3	2.824003	1.523010547268369e-63
SOD3	2.823373	2.824631976756329e-66
TUBB6	2.8197842	8.056651789611682e-58
TNFSF9	2.8190463	2.3211071435112667e-61
FAM101B	2.8144114	2.889163458745369e-66
TAC1	2.814384	1.2292193789866847e-52
TTYH2	2.8142366	1.944222675794177e-65
TNFRSF11B	2.8115103	1.4359755319107805e-64
TMEM51	2.8113863	2.5808820516654556e-66
CIDEC	2.8110216	1.4954563183870037e-57
RP11-401P9.5	2.8105316	8.924294493935879e-69
PATL2	2.8066459	3.676752417105621e-51
TMCO4	2.8055255	4.574631873590996e-54
TFAP2B	2.8054838	1.6130862370832814e-48
COPZ2	2.8018906	6.592595842461743e-66
TMEM92	2.7983928	1.1886506623854726e-64
PRKCDBP	2.7945077	1.8604844734539467e-64
EPB41L2	2.7932825	1.1048011706886379e-69
ADAMTS15	2.7899752	2.157155343778193e-64
ATP10B	2.7878118	5.765198848979227e-64
ADAMTS20	2.7858045	5.606618471370086e-57
CREB3L1	2.785108	5.719077239514622e-56
SCARF2	2.784547	2.3453283559661346e-69
SOCS1	2.780803	2.275708393760134e-63
CXCL13	2.7794049	2.1708694761108726e-64
B2M	2.7784016	1.1767736566741582e-63
RP11-70P17.1	2.7775824	4.717308451283625e-62
RP11-769O8.1	2.7766137	3.229486858770066e-60
RELB	2.772448	2.9203353154521628e-64
FCGRT	2.769492	3.4981076237942004e-68
ISG20	2.7686427	1.2539860137696207e-66
FBLIM1	2.7669432	2.8290309785398518e-64
TES	2.7615368	7.791785713876272e-58
CDKN2B	2.7609017	8.235230891818586e-56
NFIA-AS2	2.76075	3.6902553315912784e-65
MYL3	2.7571793	4.344666706934948e-61
RP11-88G17.6	2.7562258	1.2226830396161869e-64
RP11-1151B14.3	2.7556643	1.8508941239185616e-67
SLFN5	2.753873	6.237941548275015e-63
FMO1	2.7502823	1.0782203969906588e-54
TMEM63A	2.7502286	8.318005786960605e-57
NMI	2.7428536	6.3907060791098e-67
HEYL	2.741856	8.132905672132551e-62
TLN1	2.7415	3.3838480814877573e-69
RARG	2.7394953	2.1890033364346273e-64
HSPB2	2.7357087	2.3001966045181965e-61
RP11-759A24.3	2.7333694	9.587444588966232e-58
CHRND	2.730005	1.705186105083601e-56
RBMS3-AS3	2.729592	7.568455085784396e-64
JUN	2.7284117	2.5065244029098955e-60
MT1H	2.7282445	1.5029423273945562e-66
NTNG1	2.7274978	3.425469024568775e-60
COL6A1	2.7271495	2.0411280214164046e-69
DCST2	2.7232325	3.2817697074948684e-69
MT2A	2.7223039	6.086214241106986e-56
CTSF	2.7151706	1.0338871543567085e-48
FOSL2	2.7116444	1.1649529971811395e-65
FMN1	2.7030485	2.340036548623428e-63
RP11-235E17.2	2.7026756	5.248612859084233e-60
BCO2	2.7010984	7.765375419807894e-67
UGT2B7	2.6986766	2.619000750504601e-64
SLITRK6	2.6926613	2.7852372558992044e-48
TIPARP	2.6889524	1.7287369399008122e-68
BMPR1B-AS1	2.6857543	1.199442160573368e-69
LAMP3	2.6854684	2.299915934266054e-67
C3	2.6853008	4.6169213159629903e-57
MYLPF	2.6805172	9.191279763566477e-57
CTA-339C12.1	2.6804216	3.797620797106248e-54
PCDHA2	2.6774685	1.252897647412501e-48
IFI16	2.6721842	1.1477564332669376e-67
PDZRN3	2.66912	2.3579162378752838e-60
PMP22	2.6684425	8.705098071567828e-64
IP6K3	2.6682987	2.355398591560504e-59
TCF4	2.6668015	1.2175844368533231e-57
C9orf153	2.6656187	8.998717723809618e-58
THBS1	2.6637418	5.988218291827104e-57
GPR35	2.6622899	2.228983018746331e-57
RAB27A	2.6622305	1.7763058000086369e-71
AGMO	2.6605825	8.516572025853942e-66
POU5F1	2.6602108	1.6732902108095094e-59
UNC13D	2.6594992	8.502263738003932e-64
SH3BP1	2.6592612	4.49895969577732e-68
