names	lfc	padj
CENPK	1.7435098	0.0
IFIT1	1.7346793	5.514237130377313e-294
CEP131	1.7339299	0.0
STK17B	1.7338533	0.0
RP4-616B8.5	1.723953	0.0
FLJ22447	1.7204952	0.0
CENPO	1.7201483	0.0
AUNIP	1.7177422	0.0
CLDN34	1.7153039	0.0
DBF4B	1.7136356	0.0
SCLT1	1.7120891	0.0
HIST1H3C	1.71105	0.0
DNA2	1.7090979	0.0
CBR3	1.7052131	0.0
EME1	1.704144	0.0
SYNDIG1L	1.7006251	0.0
RCC1	1.6996834	0.0
RP11-23E19.2	1.6995486	0.0
AC004381.6	1.6942791	0.0
CASC11	1.6940341	0.0
RP11-386I8.6	1.693511	2.7506876057067977e-300
UBALD2	1.6882718	0.0
CTC-457L16.2	1.6813499	0.0
CDCA4	1.6810971	0.0
HSD17B11	1.6798781	0.0
AC004257.1	1.6796398	0.0
EFCAB11	1.6789821	0.0
CRYBA4	1.6764513	0.0
CEP128	1.6750429	0.0
PLIN3	1.6748497	0.0
AC005253.4	1.6507775	0.0
KMT5A	1.6498713	0.0
NEMP1	1.6466253	0.0
ILVBL	1.6407744	0.0
RP11-120D5.1	1.6405402	0.0
ZNF724P	1.6380407	0.0
TAF5	1.6329089	0.0
FRMD4B	1.6255616	0.0
COQ2	1.625454	0.0
LINC01572	1.6247122	0.0
NUDCD2	1.6213639	0.0
NUP37	1.620593	0.0
FAM132B	1.6194695	1.9502178819937728e-151
H2AFZ	1.6115873	0.0
CEP72	1.6085387	0.0
MTL5	1.6080034	0.0
RP11-541P9.3	1.6054159	0.0
DMRTA2	1.6011864	7.311348116919435e-281
ATOH8	1.6004655	0.0
FANCD2	1.5986685	0.0
LSAMP-AS1	1.5961013	0.0
PLIN5	1.594757	0.0
AC009005.2	1.5922993	0.0
MASTL	1.5887376	0.0
FABP7	1.5857767	2.6927671584515843e-100
PCAT29	1.5837739	0.0
CTD-2026K11.6	1.5825444	0.0
EMX1	1.5818061	1.2017408286823873e-254
DNAAF3	1.5801759	0.0
CTB-50L17.14	1.579327	0.0
ARHGAP22	1.5787189	0.0
RP11-182J1.13	1.5762237	7.2335574128162294e-273
HAUS8	1.5697408	0.0
CDK5RAP2	1.5673412	0.0
HIST1H4F	1.5656022	0.0
VRK1	1.5645889	0.0
KCNJ10	1.5616196	1.444736534876012e-260
CTC-343N3.1	1.5587939	3.339633189168882e-279
NALT1	1.558653	0.0
KIAA0586	1.5578033	0.0
CENPH	1.5576735	0.0
H2AFV	1.5572871	0.0
XRCC2	1.556955	0.0
TERC	1.5534973	2.5508025783222677e-244
HIST1H3G	1.5526768	0.0
TTYH1	1.5523045	9.138602860173891e-123
RHNO1	1.5521026	0.0
LINC01551	1.549236	1.3219462375464524e-157
RP11-800A3.7	1.5466397	0.0
C5orf34	1.5457587	0.0
C14orf80	1.5387099	0.0
BX255923.3	1.5386984	7.583503430896316e-295
NEUROG2	1.5343877	3.711348817799527e-291
GMNN	1.5310546	0.0
TESK2	1.5279225	0.0
ZNF695	1.52081	0.0
RP11-374A4.1	1.5191878	0.0
HMGB1	1.5189375	0.0
RAD54B	1.5141226	0.0
SPINK2	1.5125273	0.0
NBPF14	1.51184	0.0
HIST1H2BJ	1.5083913	0.0
IFT122	1.5058057	0.0
CHTF18	1.4967529	0.0
TDP1	1.4939512	0.0
ALOX12	1.4924107	1.0610102015776434e-271
RP11-268G12.1	1.4917526	3.510581365051675e-181
RP11-321N4.5	1.4911592	5.1709772593520593e-287
HMGA2	1.4907398	6.751717246789095e-236
RP11-745C15.2	1.4858267	0.0
LLNLR-304G9.1	1.48192	4.848760994841658e-216
ID4	1.4793546	3.574123301209637e-113
RP11-161H23.5	1.4779022	0.0
HIST1H4C	1.4774847	4.0106643236771825e-110
SEPHS1	1.4765269	0.0
FANCI	1.476252	0.0
RP3-471C18.2	1.4700564	0.0
RP1-167A14.2	1.4656631	0.0
HSP90B1	1.46456	0.0
HP1BP3	1.4602556	0.0
METTL10	1.459569	0.0
LIPT2	1.4551504	0.0
HIST1H1B	1.4532204	4.6119996358734874e-247
CLDN10	1.4507517	0.0
C1orf112	1.4498948	0.0
CTC-260E6.6	1.4492024	0.0
RP11-442N24--B.1	1.4488214	2.933256773460663e-270
C18orf54	1.4467826	0.0
RP11-739G5.1	1.4459015	0.0
HIST1H3A	1.4456058	2.4827106495343954e-239
GINS1	1.4434121	0.0
HDGF	1.4430094	0.0
AC007204.2	1.4410374	1.8064510725410764e-206
LA16c-352F7.1	1.4399284	0.0
DCP2	1.4352483	0.0
GEN1	1.4345272	0.0
DEK	1.4335313	0.0
F2	1.4330647	3.201182494381473e-269
ETV4	1.4320657	3.221734216514159e-209
ADAMTS9-AS1	1.4305743	9.424364878002524e-215
MGME1	1.4262639	0.0
HIST1H2BH	1.4215508	0.0
RP11-21A7A.3	1.4214481	1.3291906412360679e-297
TMEM19	1.4165622	0.0
CTD-3025N20.3	1.4041313	0.0
ZNF177	1.4013287	0.0
TUBB1	1.4011939	1.5869144772172843e-211
RP1-93H18.1	1.3992348	1.0671499057550971e-283
DMRT1	1.3991264	0.0
MYBL1	1.3973716	0.0
CTD-2331H12.7	1.3965515	0.0
RAB42	1.3956611	0.0
ZNF726	1.3933991	0.0
RP11-443B20.1	1.3910705	0.0
RAD9B	1.3904222	0.0
PCBD2	1.3874688	0.0
ADD3	1.384577	3.029785749435088e-293
PAPLN	1.3790178	1.1524134526867522e-129
IGFBP4	1.378006	0.0
EQTN	1.3779995	5.142237470003837e-153
USP13	1.3715798	0.0
PPP2R5D	1.3702854	0.0
TYMS	1.369859	7.845933156126245e-222
ASIP	1.3687541	1.8730021074748977e-267
RP11-15A1.2	1.3684803	0.0
RP11-888D10.3	1.3667299	0.0
RP11-647K16.1	1.3666073	0.0
ATAD2	1.3651842	9.647793302993644e-282
APOBEC3D	1.3650938	0.0
HPR	1.3632963	0.0
CNTROB	1.3627295	0.0
LSM5	1.3619614	0.0
WDPCP	1.3617624	0.0
DARS2	1.3572702	0.0
RP5-1007H16.1	1.3524432	9.815682797282733e-301
RFC3	1.3510423	0.0
RP11-661A12.7	1.3470331	0.0
MPHOSPH9	1.3458153	0.0
LRRC56	1.3456736	0.0
VANGL1	1.3445274	0.0
SPATA32	1.3427209	5.826834367359375e-290
MYEF2	1.3408986	0.0
AC240274.1	1.3397952	9.208732423665442e-219
PROX2	1.336772	8.6075868144268e-179
RP13-465B17.4	1.333417	6.34270482126462e-186
RP11-806H10.4	1.332831	1.121128277307767e-233
RP11-178L8.3	1.3322725	0.0
AMBN	1.3319273	4.8909241714153154e-182
CEP192	1.3297862	0.0
HIST1H2BO	1.3261966	0.0
CCDC34	1.3245151	0.0
NMUR1	1.3239453	0.0
CTD-2231H16.1	1.3234926	1.400845804074379e-238
EZR	1.3207599	0.0
PAX6	1.318955	4.838094695015658e-305
PMFBP1	1.3180721	8.511333553608542e-289
RCCD1	1.3159336	0.0
GKAP1	1.3154806	0.0
LRR1	1.3145041	0.0
TRPC6	1.3111336	0.0
SKA2	1.3083776	0.0
ACSM3	1.3078245	4.051928346860577e-266
ATAD5	1.3075935	0.0
HNRNPA2B1	1.3074576	0.0
SOX2	1.3052958	3.6262607728815325e-98
DLL1	1.3029507	4.977214856684069e-242
RP11-894J14.5	1.3028803	6.632930843544258e-246
CEP152	1.3012804	0.0
SYDE1	1.3006332	0.0
HVCN1	1.2983767	0.0
C2orf71	1.2977052	2.24675294307422e-251
CENPQ	1.2966397	0.0
RP11-411B10.3	1.2954694	4.1676205134016063e-181
CYP4F35P	1.2950203	5.098043525168063e-170
RP3-462D8.2	1.2943071	1.4680667190578023e-222
CALM2	1.2923645	0.0
CDC27	1.291698	0.0
ZADH2	1.2915263	0.0
BCL2L12	1.2904216	0.0
B3GAT2	1.2857134	2.9844986786291956e-178
RP1-90G24.11	1.2854509	4.837947240873953e-302
PRSS42	1.2853919	1.7933222372218693e-251
H1FX-AS1	1.2777005	0.0
HIST1H3B	1.2767549	0.0
RP11-78C3.1	1.2760749	3.2962760194312066e-92
YBX2	1.2715005	7.374659287425853e-269
RANGRF	1.2708719	0.0
SMOX	1.2692341	0.0
AC098823.3	1.2686621	0.0
E2F2	1.2646332	1.0305485189298188e-202
CTD-2384A14.1	1.2617083	6.809750859642851e-304
RNASE4	1.2588772	0.0
TEKT2	1.2574033	0.0
RP11-1102P16.1	1.2566904	6.202829599441679e-289
RNFT2	1.2545501	0.0
CEP44	1.253383	0.0
DRC7	1.25248	3.8508470516706556e-227
BTG3	1.2524703	0.0
HMGN5	1.2523432	0.0
CCDC77	1.2500596	0.0
TBCD	1.2496018	0.0
LINC01126	1.2488829	2.9880282657513643e-208
SRGAP2	1.2475498	0.0
CEP57L1	1.2475221	0.0
RBMX	1.2464505	0.0
RP11-258C19.7	1.246244	0.0
KCNJ13	1.2455775	5.956065106703318e-193
BLM	1.245363	2.520326856867531e-308
C7orf57	1.239753	0.0
SLC35G5	1.2381542	6.617376831243364e-253
AP000265.1	1.2368451	2.9193916198663416e-173
RP11-23E10.3	1.230692	9.65141634388867e-126
CTD-2349P21.11	1.2304133	3.596791041833338e-169
RP11-632L2.2	1.2303791	4.2575083662815025e-255
KCTD9	1.2278998	0.0
CENPJ	1.2275283	0.0
NCAPD3	1.2232311	0.0
BRIP1	1.2211332	3.6042489464815185e-304
RP11-146F11.5	1.2201909	0.0
RP11-282O18.7	1.2200214	0.0
SFPQ	1.2193316	0.0
MPPED2	1.2190878	0.0
TM4SF20	1.2153577	1.2115356992856894e-218
RP5-826L7.1	1.2145861	2.903574631223791e-169
LINC00624	1.2138567	3.143421693584911e-138
AC104135.2	1.2128923	2.0352362185065282e-187
PTMS	1.2116257	1.9572879706338e-298
ERI2	1.2115293	0.0
ATL2	1.2114524	0.0
FANCG	1.2098598	0.0
AC114730.7	1.2094972	6.714900603931292e-203
CAPG	1.2090217	0.0
PAPD7	1.2084001	2.7451692160025503e-297
PCDHGA11	1.2075756	7.598603514780776e-222
RP13-444H2.1	1.2057887	0.0
RUVBL2	1.2054888	0.0
NBPF19	1.2040985	2.013176957976251e-258
CTD-2287O16.4	1.1991699	0.0
PROSER2-AS1	1.1980639	3.6647891242152025e-274
RP11-27K13.3	1.1976674	0.0
PCNT	1.197255	0.0
DCAF7	1.195083	0.0
RP11-1060J15.9	1.1946561	0.0
RP11-290F5.1	1.1943648	2.2231835710793856e-187
CDK19	1.193175	0.0
RP6-99M1.3	1.1918544	1.7976748438704896e-246
RP5-894D12.4	1.1916968	3.709902440919524e-257
TAS2R31	1.1905676	1.0572707441908996e-83
DSCC1	1.1897713	2.0167641593804424e-302
RORB	1.1871254	2.1347312490881737e-249
HRASLS5	1.1850138	2.6198351470743686e-283
JADE1	1.1838131	0.0
PLEKHG3	1.1817007	7.676067858369414e-298
LINC01224	1.1783525	0.0
PNRC2	1.1779159	0.0
NPIPB7	1.1776489	1.1264998363011422e-160
MIS18A	1.1765032	0.0
GAS1	1.1762608	5.464242523753011e-177
LCORL	1.1751684	0.0
SLC25A48	1.1740279	1.5058023546812303e-231
AC010890.1	1.173943	1.705810961193946e-226
AC002306.1	1.1739255	0.0
VIM	1.172622	1.6790377692370824e-168
NDC1	1.1717147	0.0
LINC01133	1.1668745	6.102380978929381e-271
RP11-173A6.3	1.1666917	5.368262068415918e-235
C1orf61	1.1628417	1.1008965455032446e-17
LINC00032	1.1555207	1.2674590121219655e-173
FGFR1OP	1.1538991	0.0
AC008088.4	1.1535621	9.738760107740722e-217
TRIOBP	1.1535283	0.0
RP11-25G10.2	1.1530231	7.860455921675688e-272
AP002954.3	1.1497679	6.7766587550327875e-196
PKP4	1.1487783	2.3074092750558955e-217
AP001059.7	1.1487154	6.611176802835275e-306
ZC3HAV1L	1.1474903	5.249696111721845e-219
THAP9	1.1465027	0.0
PHGDH	1.1453445	0.0
EID3	1.141461	0.0
RP11-503P10.1	1.1382922	6.3771935920850794e-223
SYT9	1.1364164	8.224611773091535e-209
RP11-521B24.3	1.1359949	0.0
CCDC148	1.1347185	1.127607911569971e-278
AC018766.4	1.1313417	7.958636288495907e-247
TRAF2	1.131081	0.0
SLC27A6	1.130606	2.4761284259754255e-254
CTB-174D11.1	1.1299039	1.3338986606636697e-116
IFT74	1.1290997	0.0
LINC00698	1.128576	8.89874531730961e-295
FZD2	1.1272696	3.845554114580182e-225
PRSS45	1.1252704	1.2934971927841323e-185
TTF2	1.1247162	0.0
RP11-170N16.3	1.1245483	2.5584309076207855e-250
LINC01433	1.1236529	8.263708473365042e-177
PRCAT47	1.1228256	1.9548102708935624e-258
RP11-287D1.2	1.1210864	7.366004736368917e-258
E2F7	1.119948	1.927379692114378e-276
RP11-651P23.5	1.118475	0.0
NUP35	1.1181988	0.0
EXO1	1.1164753	1.1289948256456824e-300
FAM111A	1.1155864	1.4323770669564147e-220
RP11-504A18.1	1.1143043	0.0
RP11-574F21.3	1.1136789	7.314189299566272e-200
ABHD11-AS1	1.1133709	1.8551449995105137e-166
PPP1R35	1.1129472	0.0
AP001092.4	1.1125555	6.406596160186806e-243
ANKRD18A	1.1124958	6.003112579583082e-261
CABYR	1.1109871	5.739097410518072e-308
LHX2	1.1107262	2.140411950059138e-140
FAM181A	1.1079977	3.689270957988699e-133
XRCC4	1.1076871	0.0
NUP98	1.107634	0.0
DUS3L	1.1071692	0.0
EMX2OS	1.102681	1.1145572824951423e-243
LMNB2	1.1021818	0.0
KCTD19	1.1014534	3.487594577311685e-266
SYNE2	1.1001953	5.311689544929407e-123
RNF219-AS1	1.1000727	5.874064394050537e-144
CTSV	1.0996463	8.135451261117086e-309
SVEP1	1.0995938	2.5427753234543023e-26
NOTCH2	1.099104	8.083756423658946e-219
TIMELESS	1.0987104	2.0799647731219602e-302
MTRNR2L11	1.0985371	8.741422756677018e-267
LINC01361	1.0972769	1.0011803859399087e-179
BRCA1	1.0970283	1.3816786155757846e-270
NR1D2	1.0960233	6.2775517014267156e-263
CKB	1.0940737	1.7945722271414983e-227
RP5-1074L1.4	1.0926826	0.0
FANCB	1.0924431	1.2379624033626007e-303
POLA2	1.091272	0.0
CH17-373J23.1	1.090589	0.0
TMPO-AS1	1.0902677	0.0
SNX5	1.0897491	0.0
RP11-420A6.2	1.089276	8.653816762951607e-186
RP11-155O18.6	1.0889248	7.981943222573708e-180
AC073641.2	1.0882863	2.045216938499534e-248
ASRGL1	1.0881712	0.0
MTBP	1.0844746	9.979425032873406e-273
CYS1	1.0836334	3.0974975659907536e-184
AC004158.3	1.0836056	5.509383773766519e-259
PLIN1	1.0826819	1.7039009248266895e-239
HIST1H3F	1.0821402	0.0
RP3-508I15.18	1.081941	7.361712341591363e-122
RBM15	1.0808775	0.0
GLA	1.0807873	0.0
RP11-328C8.4	1.0791566	2.2666264954244348e-261
CHEK1	1.0782846	9.52439955728046e-261
DRD4	1.0781652	3.3847198321376994e-221
CDR2	1.0775015	0.0
MIIP	1.0771166	0.0
SLC4A8	1.0764948	3.1930641037965333e-250
CTC-218B8.3	1.074813	1.4521888409323462e-138
RP11-620J15.3	1.0731516	0.0
KIAA0101	1.0730656	3.453738610808184e-177
FILIP1	1.0726049	1.4278285139094408e-199
NFIB	1.0725676	2.529602650174414e-211
UHRF1	1.071956	7.618549087671424e-260
SCARA3	1.0716519	3.231421730147484e-290
TRIM69	1.0710968	0.0
XYLT1	1.0708792	3.238417547573679e-208
CDT1	1.0702399	1.6891771512317578e-221
TIFA	1.0683887	0.0
RRM1	1.0672563	0.0
CNTLN	1.0663781	1.8072358070277553e-296
CCDC85C	1.0660222	1.3556027384738562e-289
LRRC8C	1.0646607	7.527685646899171e-213
PROSER3	1.0640006	4.686468767488782e-291
EPB41L2	1.0622714	1.0549842202708541e-293
CCDC61	1.0609546	0.0
B2M	1.0607593	6.652193436344474e-234
KIF5B	1.0594612	0.0
RP11-324O2.3	1.0584728	1.5650708911941803e-192
RP11-850A17.1	1.057745	1.1451122002322616e-308
CCDC173	1.0572894	5.806048207424023e-307
EPSTI1	1.0560808	3.3596321543547497e-132
HAUS6	1.0542235	0.0
FBLN1	1.0537813	8.887851501859239e-280
CEP295	1.0525134	0.0
SRGAP2C	1.05141	1.3230191367680123e-291
GS1-600G8.5	1.051117	6.226482985240444e-287
NRROS	1.0508665	6.316640203788188e-244
RP11-164P12.3	1.0466366	1.2453261658431684e-154
RP11-616K22.2	1.0463829	3.687736445991623e-197
FAM110A	1.0457658	6.0618135666253305e-238
GINS4	1.0454533	4.987035493234034e-287
EGF	1.0451854	8.474805798998233e-164
FUBP1	1.0451152	4.7620723823356675e-290
CARD8	1.0450051	0.0
C6orf141	1.0449443	3.957511176904548e-240
ARHGAP33	1.0442811	5.5001802042117344e-291
ZNF93	1.0441624	0.0
ZNF530	1.0433108	0.0
CEP97	1.0432435	1.388923748772111e-273
KBTBD2	1.0418328	0.0
DZIP1L	1.0410383	1.7020890026243808e-275
RP11-758P17.3	1.0407599	0.0
CHAF1A	1.0404007	8.728124508679452e-224
GOLGA6L9	1.0400728	4.482413229018732e-225
ZGRF1	1.0391243	5.224233394268739e-292
ZNF519	1.037791	1.842876928121935e-290
LLNLR-284B4.1	1.0372071	1.3774989829780925e-186
HPSE2	1.0363053	2.6449005566006074e-222
PTCH2	1.0359354	0.0
DDX11	1.0336602	2.3573377240597454e-287
RP4-738P15.1	1.033539	2.7448821909979322e-46
MDFIC	1.0327843	6.147004133490034e-261
GAS2L1	1.0301293	0.0
RP11-382A20.7	1.0296125	2.3681684205059577e-214
CTD-3075F15.1	1.0291387	2.007462708935329e-270
COL9A1	1.0283294	9.747852410341584e-216
C10orf105	1.0283082	4.262444113117996e-160
SRGAP2B	1.0276474	0.0
PABPC4L	1.0271096	9.4978298135716e-182
LINC01415	1.0261257	2.510411190974234e-216
ZNF318	1.0225885	6.058944515896997e-237
RP13-753N3.3	1.0203527	1.0334266700060206e-218
RP11-152H18.3	1.020292	3.0444856879015064e-162
CCDC168	1.0201403	7.440996135601972e-168
HIGD2B	1.0197794	3.727110063883334e-296
LIN9	1.0196195	0.0
DCXR	1.0186874	0.0
RP11-143K11.7	1.018606	1.8535737005175275e-275
CSTF3-AS1	1.0185481	6.358323590303692e-205
LMOD1	1.01738	1.5146708015015287e-170
DSN1	1.0173234	8.703164055388068e-240
RP5-1069C8.2	1.016911	2.73210784706255e-216
HIST1H2AL	1.0151175	3.1161998411013196e-241
RP11-11M20.4	1.0119025	0.0
KATNA1	1.0107358	0.0
LINC01547	1.0104556	7.140500102063026e-167
TAS2R46	1.0102006	1.7215187541854733e-96
TMC5	1.0101279	3.0698100947462117e-224
SPATA41	1.0075312	1.509603149231492e-171
C19orf18	1.0072005	7.414263915383774e-303
EMX2	1.0063145	6.506215991757197e-80
RP11-930O11.3	1.0043391	1.3509655337035962e-94
