names	lfc	padj
RP11-277P12.20	5.9246697	1.8419153031814102e-22
OVOL1	5.924266	3.672729969651735e-22
RHOV	5.898547	1.8419153031814102e-22
EMP1	5.8980756	1.883799793368099e-22
MAPK13	5.8924365	1.8419153031814102e-22
LAMP3	5.8836503	1.8419153031814102e-22
GPNMB	5.8777556	1.8419153031814102e-22
RNF144B	5.8662195	1.8419153031814102e-22
SH2D4A	5.8491855	1.8419153031814102e-22
TMBIM1	5.84605	1.8419153031814102e-22
ANXA9	5.83854	1.8419153031814102e-22
SLPI	5.821828	1.8419153031814102e-22
MYH14	5.814126	1.8727159525850303e-22
RASEF	5.774178	1.8419153031814102e-22
MFAP5	5.759867	1.8637335307689077e-22
LINC01615	5.7453723	1.8419153031814102e-22
IL32	5.7394004	3.0457820827014536e-22
PRSS16	5.738684	1.8419153031814102e-22
F2RL1	5.7073126	1.8419153031814102e-22
MKRN2OS	5.695105	1.8419153031814102e-22
PART1	5.6840777	1.8419153031814102e-22
SMIM5	5.6737943	1.8419153031814102e-22
PLA2G16	5.6373672	1.8419153031814102e-22
TPD52L1	5.6326494	1.8419153031814102e-22
FOXI3	5.632461	1.8419153031814102e-22
C9orf170	5.6322293	1.8419153031814102e-22
SP140L	5.6250725	1.8419153031814102e-22
SP100	5.5646696	1.8419153031814102e-22
C15orf48	5.5637994	1.8419153031814102e-22
FTL	5.5551662	1.8419153031814102e-22
HCLS1	5.554364	1.8419153031814102e-22
NQO1	5.541031	2.1627936625538906e-22
VLDLR-AS1	5.4942737	1.8419153031814102e-22
WNT10A	5.4872656	1.8419153031814102e-22
AHNAK	5.4668517	1.8419153031814102e-22
SGMS2	5.4514403	1.8419153031814102e-22
PKP3	5.443973	2.617334869641159e-22
VGLL3	5.4176826	2.1627936625538906e-22
P2RX2	5.4105625	1.8419153031814102e-22
PXDNL	5.389827	1.8419153031814102e-22
AMPD3	5.38075	1.8419153031814102e-22
TMPRSS4	5.3661366	1.8419153031814102e-22
RRAS	5.363879	1.8419153031814102e-22
FAM150B	5.3519907	3.3469527536778034e-22
IL18	5.331896	1.8419153031814102e-22
RP4-616B8.4	5.2897835	1.8419153031814102e-22
AC093818.1	5.2702713	1.8419153031814102e-22
SPATS2L	5.252808	1.8419153031814102e-22
INHA	5.2436	1.8419153031814102e-22
SAMD4A	5.2424183	2.0764211583882373e-21
UPK3B	5.2178173	4.785876878512102e-22
AC133785.1	5.202057	1.0999597209188997e-21
MCOLN3	5.200236	1.8419153031814102e-22
KLK6	5.18158	1.8419153031814102e-22
ME1	5.1704617	1.8419153031814102e-22
MACC1	5.1693172	1.8419153031814102e-22
NFKBIZ	5.1597986	1.8419153031814102e-22
ITGB6	5.155832	1.8419153031814102e-22
TUBA4A	5.145341	1.8419153031814102e-22
MARVELD3	5.14371	1.8419153031814102e-22
CAV2	5.1431713	2.6225206318167567e-22
EPHA1	5.1285815	1.8419153031814102e-22
ANXA11	5.1183467	1.8419153031814102e-22
RP11-10C24.1	5.113325	9.22158655072236e-19
VTCN1	5.1124263	1.8419153031814102e-22
BBOX1-AS1	5.1113305	1.8419153031814102e-22
CPXM2	5.107923	2.560594922117575e-22
SP6	5.1043053	1.8419153031814102e-22
CBLC	5.0952377	1.9478057807877941e-22
TMCO4	5.0902185	1.8419153031814102e-22
H2AFJ	5.0880938	1.8419153031814102e-22
CBR3	5.0874662	2.0976908556510605e-22
CDCP1	5.0835266	1.8419153031814102e-22
TRADD	5.0785537	1.8419153031814102e-22
TRDN	5.068283	5.396467820729128e-22
RBPMS-AS1	5.0633874	1.8419153031814102e-22
ISG20	5.053079	3.3296136858128947e-22
ST6GALNAC1	5.0516133	1.8419153031814102e-22
ALOX5	5.0388927	1.8419153031814102e-22
MYO5B	5.029079	1.9542800427819191e-22
ACADL	5.022154	1.8419153031814102e-22
STX19	5.0216026	2.7538621816878482e-22
NFE2	5.0162725	1.8419153031814102e-22
SAT1	5.0084763	1.8419153031814102e-22
SMAGP	5.00721	1.8419153031814102e-22
SULT2B1	5.0030365	1.8419153031814102e-22
MYBPHL	4.98236	1.9250572891170514e-22
PLEKHG6	4.9504213	1.9537726170368924e-22
ARHGAP27	4.9420323	1.8419153031814102e-22
TNNC1	4.917896	1.8419153031814102e-22
UPP1	4.9137154	4.406394706658621e-22
RGL3	4.9018826	2.364848087334064e-22
AFAP1L1	4.901537	1.2585683275936264e-21
CAST	4.896918	1.8419153031814102e-22
AIM1L	4.882253	1.8419153031814102e-22
BLVRB	4.875925	1.8419153031814102e-22
EHD2	4.872567	1.8419153031814102e-22
EPS8L2	4.8630614	1.8419153031814102e-22
PPL	4.8581033	1.8419153031814102e-22
OSTF1	4.8080525	1.8419153031814102e-22
GSN	4.806189	1.9542800427819191e-22
HCAR2	4.767593	1.8419153031814102e-22
CCDC64B	4.7452736	1.8419153031814102e-22
PPP1R14C	4.7218957	3.002580164988418e-22
HOPX	4.713827	1.8419153031814102e-22
PDGFA	4.703421	1.8419153031814102e-22
TNNT1	4.691519	1.8419153031814102e-22
CTD-3105H18.18	4.6581073	1.8419153031814102e-22
RP1-159A19.4	4.6574206	1.9478057807877941e-22
PAQR5	4.654826	1.8419153031814102e-22
PDLIM1	4.6507654	1.8419153031814102e-22
PLEKHF1	4.642674	1.8419153031814102e-22
FAM110C	4.6422234	2.532241501395444e-22
HMOX1	4.631405	7.539422011105126e-21
APOBEC3C	4.626041	1.8419153031814102e-22
ICAM1	4.61515	5.341994830030413e-20
ADM	4.6119604	5.964244968574939e-22
AC003075.4	4.6108184	1.8419153031814102e-22
EFEMP1	4.58073	2.5505368595920545e-22
KRTCAP3	4.5677266	1.8419153031814102e-22
RP11-775D22.2	4.566195	1.8419153031814102e-22
KLK10	4.5644803	4.35209843400028e-22
RP11-803D5.4	4.5634637	8.712775614374121e-22
GPR160	4.5599575	1.6395561000245708e-21
RP11-500C11.3	4.5522957	1.8419153031814102e-22
CERS3	4.5308323	1.8419153031814102e-22
TMEM141	4.521641	1.8419153031814102e-22
OXGR1	4.5196395	1.8419153031814102e-22
COLCA1	4.512676	1.8419153031814102e-22
ELOVL7	4.5107045	1.8419153031814102e-22
DEGS2	4.484851	1.8419153031814102e-22
SPP1	4.4788036	1.3527286649273053e-20
GBP1	4.4626136	9.432534794052883e-22
HIST2H2AA3	4.4600782	2.672965264054986e-22
TICAM1	4.448864	1.8419153031814102e-22
AC253572.1	4.448722	1.8419153031814102e-22
TPM1	4.4381843	1.8419153031814102e-22
CEBPB	4.431883	2.4215715253269625e-22
CLDN3	4.4297733	4.1506684365843795e-22
MGST1	4.4205	2.9549249393341792e-19
ANXA4	4.408851	1.8419153031814102e-22
SPSB1	4.403842	1.8419153031814102e-22
CDS1	4.3930583	1.8419153031814102e-22
BHLHE41	4.3847895	1.4923690361276335e-19
DSC3	4.376293	2.1051366441298913e-22
EPCAM	4.3760047	1.8419153031814102e-22
S100A2	4.369369	1.8419153031814102e-22
COPZ2	4.368026	2.3553970937510584e-22
APOBEC3B	4.360896	2.857807329890379e-20
TMEM125	4.3431106	1.977143173726494e-22
CTD-2288F12.1	4.324629	1.8419153031814102e-22
ARHGEF35	4.304371	2.9107374755033755e-21
LINC01140	4.303116	1.8419153031814102e-22
ERICH5	4.3022523	1.2640134332002482e-21
FAR2	4.2999873	1.8419153031814102e-22
RHCG	4.2993293	4.834589980229245e-22
GJB5	4.292852	1.8595407404321447e-22
LINC01024	4.289761	1.8419153031814102e-22
MPZL2	4.2760816	1.8419153031814102e-22
CAPG	4.2743306	1.8419153031814102e-22
RP11-879F14.1	4.2716303	1.8419153031814102e-22
SH3D21	4.269554	1.956377414566583e-22
WNT4	4.2620273	5.560368214170115e-22
GDF15	4.260783	2.827631939428447e-13
GADD45B	4.2582316	8.414677369743104e-22
CTD-2020K17.4	4.2496324	1.8419153031814102e-22
FLNC	4.24922	2.6134506174070388e-20
CYP1B1	4.2466984	4.446548498032969e-22
EVA1B	4.2397256	4.570978262866609e-22
RP11-1223D19.1	4.213675	2.438851212687821e-22
DOCK8	4.2092004	2.961595926773133e-21
FBXO2	4.207342	3.903638922019334e-22
CAPS	4.2067466	2.1137660379874574e-22
CTA-363E6.2	4.1912656	1.8419153031814102e-22
LAMA4	4.1902833	6.647619886758139e-22
DOCK9	4.181457	2.349275707574736e-22
HEBP2	4.176628	1.8419153031814102e-22
CGNL1	4.1720853	7.079814783005389e-22
ZNF816-ZNF321P	4.1711354	1.8419153031814102e-22
KLF9	4.1637297	5.616998885985688e-22
SNAP23	4.158586	1.8419153031814102e-22
TESC	4.1513305	1.8419153031814102e-22
PLPP2	4.1462355	2.0930697173821345e-22
FAM72A	4.141809	1.87148287850508e-21
BGN	4.139756	3.602695596367953e-21
FAM83B	4.1383796	2.3007698508856732e-17
DSP	4.1305933	2.1538386511787306e-22
MT1F	4.1256924	5.211078783315324e-22
TMEM238	4.1171856	1.8419153031814102e-22
CLDN23	4.097794	1.924282483434731e-22
CNN1	4.095626	5.895565423335976e-13
TMEM191C	4.0954685	1.8419153031814102e-22
PCDH1	4.0936656	3.0848622834529194e-22
COBLL1	4.088829	8.916939708057556e-22
XXbac-B444P24.14	4.0826554	2.0547011383004964e-22
STAP2	4.0816455	1.8419153031814102e-22
PRRG4	4.0766554	1.8419153031814102e-22
RP1-92O14.3	4.06086	1.8419153031814102e-22
RP11-30J20.1	4.0590167	4.335596190121834e-07
RP11-22C11.2	4.0572386	1.8419153031814102e-22
RBM47	4.0569024	1.6786031228229682e-21
ITM2A	4.0445395	3.2917152872574485e-22
IL18R1	4.0296135	1.9556216832796982e-20
PRKCDBP	4.0233173	2.0648412628676368e-22
TRIB3	4.011003	2.669267941070611e-19
TTC39A	4.010408	2.170406339825256e-22
CBLN3	4.002648	1.8419153031814102e-22
LYPD3	3.9975648	5.451059850634153e-22
PARP12	3.9965606	1.9904416974097759e-16
AKR1C3	3.9942155	3.448979162224706e-22
SLC27A6	3.9908738	2.42716301194259e-22
DYSF	3.9899466	4.292468788824085e-22
FAM26F	3.9834862	2.672965264054986e-22
FAM209B	3.9827518	2.2704367242410953e-18
LINC00475	3.9805548	2.0702952647011566e-22
FTH1	3.9804895	1.8419153031814102e-22
C1orf115	3.9767902	1.8419153031814102e-22
TBX2-AS1	3.966073	2.1727327082568725e-21
CASP8	3.9454641	1.8419153031814102e-22
LMO7-AS1	3.9439154	2.953799383171178e-22
CTSV	3.9347067	3.8868431615077147e-22
C3	3.9258635	4.1228611264507577e-22
C4orf32	3.9235127	1.8727159525850303e-22
PTRF	3.9165545	1.4896994994439727e-21
TIMP2	3.9156256	7.077761671935865e-22
ITPKA	3.9138052	6.049773060328037e-15
RPP25	3.9132192	1.8419153031814102e-22
STARD10	3.9113743	1.8419153031814102e-22
RP1-244F24.1	3.908579	9.32549076355317e-22
KCNK1	3.906979	2.684852982956715e-22
CTD-2540B15.9	3.9021103	1.8419153031814102e-22
RP11-435O5.2	3.8831105	4.298278501036412e-22
RP11-154D17.1	3.8730102	4.0519029038603985e-22
SULT1A1	3.871973	3.7668870649195917e-22
PYCARD	3.8719513	2.5213031989117185e-22
MAST4-AS1	3.8719065	2.243608225420079e-22
ZBTB7B	3.8689618	1.8419153031814102e-22
RP11-295P9.13	3.8568757	1.8787242421774174e-22
AC139099.5	3.8568382	8.724020999743763e-22
RUNX1	3.8563786	2.847695991247985e-21
GSTP1	3.8538597	1.8419153031814102e-22
EZR	3.8419197	3.0686922904689023e-22
LITAF	3.8327594	1.2901084083098844e-21
BACE2	3.8228347	1.0228021627555264e-21
ZNF440	3.8194797	1.0989404181122214e-09
ACSM3	3.8132331	2.5390386064423523e-22
SEPP1	3.8124905	2.145148505022295e-22
ACSS1	3.8083975	1.870409187635364e-19
SH3YL1	3.8042789	1.8419153031814102e-22
CPA4	3.803034	4.1130310384628413e-22
DDIT3	3.7950153	6.379094528956796e-21
CRISPLD2	3.777836	6.162142477052504e-22
ANO1	3.7742476	2.1321049576652954e-21
PERP	3.7728698	1.8419153031814102e-22
FOSL2	3.7697103	1.9542800427819191e-22
AC007325.4	3.766958	4.0993728574936276e-22
PPP1R36	3.7592351	2.6867506008745437e-22
LTC4S	3.7556207	1.8419153031814102e-22
MYL12B	3.7502894	1.8419153031814102e-22
ELMO3	3.7398937	4.096727517348577e-22
ZNF433	3.7398005	3.207810993541236e-08
ARAP2	3.7397106	2.637200274752836e-21
LMTK3	3.7341552	3.9870760804918084e-22
IGFBP7	3.7190516	4.695875882051805e-20
CYB5R2	3.7111554	1.8595407404321447e-22
USHBP1	3.704037	1.8419153031814102e-22
PTGES	3.703994	2.343678418360797e-22
TMPRSS13	3.6917505	8.798623336630698e-22
CALCB	3.689973	8.212499752387277e-21
GYG1	3.687064	1.8419153031814102e-22
HMX2	3.683745	1.996013732089488e-21
TMEM54	3.683006	4.407769931048874e-22
ITIH5	3.6747713	6.887522609727915e-20
SLC8B1	3.6726744	1.8419153031814102e-22
CYP2S1	3.6725957	1.8419153031814102e-22
MYL9	3.6690629	2.1081728284452397e-19
CNGA1	3.660535	4.534107604344776e-22
RP11-214K3.25	3.6531186	2.1622227019689925e-22
SLX1A	3.6511362	1.805181294176303e-16
SLC30A2	3.6490595	4.775762432140236e-22
NEBL-AS1	3.6488776	3.0110849430348105e-22
MUC4	3.644385	3.2280167367350496e-22
SPATA12	3.643529	9.071632289813895e-20
IL1RAP	3.639957	4.1228611264507577e-22
LINC00623	3.6348152	1.8727159525850303e-22
P2RY2	3.6320353	1.8419153031814102e-22
GPX2	3.6305075	1.1371972092569124e-21
RP11-506F3.1	3.610873	3.699400230998063e-22
NEURL1	3.5972214	4.86670417688431e-21
RP11-531F16.4	3.596468	3.9904321086125947e-22
TUBB6	3.594347	3.521597828195186e-20
TRIM17	3.592295	1.9231302857245216e-22
CTSS	3.5918996	1.1000013097948434e-21
CUZD1	3.587247	5.534178661528417e-21
CCDC151	3.5827656	2.1065486947234323e-22
ADAM8	3.574016	1.2781552613696853e-19
TMEM105	3.5724232	2.5462620083393517e-22
SDSL	3.5697443	1.9542800427819191e-22
AC002454.1	3.5675943	4.0642010858611905e-21
XK	3.5673559	2.794158668642302e-22
TOR4A	3.562069	1.0003982324841598e-21
SPATA22	3.5566378	5.439045243744143e-22
SLCO2A1	3.5529618	3.899425063095667e-22
FAM198B	3.5480232	9.831271736677513e-21
NCEH1	3.5459166	8.053746049563225e-16
SLC40A1	3.5352225	1.8419153031814102e-22
STXBP2	3.5322347	1.8419153031814102e-22
C3orf52	3.529429	2.429129493665843e-21
C8orf34-AS1	3.529365	4.596990153856717e-22
RAB9A	3.5238123	1.8419153031814102e-22
UCP2	3.522514	1.8419153031814102e-22
CERCAM	3.520788	8.699827903605519e-22
ATF3	3.5111008	5.281813053215644e-19
RP11-539I5.1	3.507239	3.1669998823093134e-22
RP11-350N15.5	3.504661	1.8419153031814102e-22
ADRB1	3.490143	1.2842456557417374e-20
MYL12A	3.4884367	1.8419153031814102e-22
HBEGF	3.4844983	2.153344145576098e-22
FBXL8	3.478762	1.8419153031814102e-22
LINC00159	3.4775944	3.129360488468536e-22
ICAM5	3.4739342	1.631538172136429e-21
C8orf89	3.4709702	2.3257800687751485e-22
SCNN1B	3.4615269	1.0919039389937356e-21
FERMT1	3.4608867	2.188684631385281e-22
ABHD11	3.4525313	1.8419153031814102e-22
SH3KBP1	3.4453945	2.1332650533710487e-22
HLA-DRB1	3.440447	3.248336878236957e-22
C4orf3	3.437888	1.8419153031814102e-22
RP11-347C12.10	3.4311814	5.951950631006635e-22
ILDR1	3.4256098	2.6661602555627152e-17
RP11-552F3.10	3.4194608	2.3329403427788807e-22
OSR2	3.4194558	1.640415722704149e-21
ZFP42	3.4189374	2.0786073978334382e-22
FOXC1	3.41442	2.8860742187404755e-20
LAYN	3.4130614	3.217873466066734e-20
CREG1	3.4038675	1.8419153031814102e-22
TMEM154	3.3992703	2.761373709390378e-22
RAB20	3.391104	2.2884231905779217e-21
LLNLR-304G9.1	3.384435	3.0360373241121427e-21
SQSTM1	3.3831182	1.8419153031814102e-22
PIR	3.381219	1.8419153031814102e-22
CYB5A	3.3740683	1.8419153031814102e-22
METRNL	3.3709772	2.3124205739723992e-21
LIPH	3.3671973	6.292720132210988e-22
KCNN4	3.3657012	4.087580096147503e-18
CATIP	3.3635023	2.252747404944332e-21
HPN	3.3595703	1.0873212880600346e-21
POTEE	3.339997	9.422423286940467e-21
MRVI1-AS1	3.3369713	1.8419153031814102e-22
PFKP	3.3302162	3.498672244679151e-22
RP11-24C3.2	3.3297732	5.311595646743159e-22
FOXN3-AS1	3.3081234	4.312050343889569e-22
IFIH1	3.3035233	7.227457017261904e-18
CDC42EP1	3.3034186	4.361112315927978e-20
TP73	3.3024793	3.171103593951666e-21
LA16c-380H5.5	3.301338	5.414211784332623e-17
CYSTM1	3.3007925	1.8419153031814102e-22
RP11-10C24.3	3.3006449	5.131215782222284e-19
ATXN1	3.2911756	2.8860742187404755e-20
ECHDC2	3.290409	2.16937978101657e-22
SDC4	3.290109	2.116622213106749e-21
NMI	3.2856302	1.8419153031814102e-22
TTC9	3.2791889	2.1051366441298913e-22
SLC39A2	3.276104	8.435673460581312e-22
ZNRF2	3.275218	1.8419153031814102e-22
CHMP4C	3.2641752	3.6264117169084403e-22
C4orf45	3.2637322	2.5998057902377673e-22
FAM129B	3.2576537	2.2576210995785023e-22
ARHGEF16	3.2569997	2.9721225812843934e-22
RP11-815J21.2	3.2544963	5.490499974616734e-10
EPN3	3.2537405	4.44487830372853e-21
PDCD4-AS1	3.251469	1.8419153031814102e-22
SLC2A3	3.2391286	5.663478168885707e-21
TMEM191B	3.2390933	4.478968907266898e-22
RIPK4	3.237135	2.9018200948701478e-21
H2BFS	3.234962	2.617094283225748e-18
L1TD1	3.2348895	3.001409060409808e-20
TVP23A	3.2283351	1.8419153031814102e-22
GRAMD3	3.227132	2.3329403427788807e-22
PMAIP1	3.2258162	2.581376260909189e-21
TLCD1	3.2219725	1.2341244432256598e-21
KCNG1	3.2171056	1.1749748922710938e-21
TDRP	3.2065222	1.8419153031814102e-22
RAB29	3.2044437	5.67397653115287e-21
KRTAP19-1	3.198165	6.486296366954471e-22
ACER1	3.1972945	1.0222836090580554e-21
APOE	3.188883	1.0184634571448364e-20
RP11-158I9.8	3.1820507	2.3174551125786656e-22
MLPH	3.172947	3.416728607555393e-21
UPK2	3.1699827	1.754193690638811e-21
RELB	3.169722	6.66487625968195e-12
IGFL2	3.168714	1.5840512215062169e-21
PARP9	3.1574402	1.97438870415897e-19
ARHGDIB	3.15542	1.0751987934757588e-20
MEOX1	3.1480799	1.3015338852381157e-21
ETHE1	3.1475759	1.8419153031814102e-22
NUDT8	3.1420362	2.1153539576164192e-22
ERN1	3.1381457	1.8419153031814102e-22
GDPD3	3.135522	1.184527808603379e-19
GPT	3.134786	2.8256440922591286e-22
PPP1R3B	3.134035	1.8419153031814102e-22
UAP1L1	3.132811	3.7922310062380615e-15
CTD-2325P2.4	3.1320436	1.6123094682742587e-18
TCEA3	3.130953	5.802878599027751e-21
STX3	3.1236823	2.446701873873746e-21
NEBL	3.12301	3.7270839240245394e-22
RP11-689K5.3	3.1201406	6.683069867767208e-20
N4BP3	3.1136348	5.244901292542776e-22
PRRT3-AS1	3.1119533	7.860398559875926e-21
GMPPB	3.1111705	1.8419153031814102e-22
RP5-864K19.4	3.1107264	1.6854025093041538e-20
AGR2	3.1049669	6.70331226143419e-20
C2orf54	3.0984051	8.41048641125985e-22
MB21D2	3.097949	4.1007797283465555e-22
MAP7	3.0878441	8.268847194653574e-20
ATP1A4	3.08689	3.277385486995554e-16
SYTL3	3.084835	9.678820497664845e-21
AC068831.16	3.084466	1.0188297064049516e-17
